84,3,smash,1396,3900
85,3,smash,1183,3949
86,3,smash,1366,4026
87,3,smash,1129,4072
88,3,smash,1323,4076
89,3,smash,1507,4101
90,3,smash,1507,4194
91,3,smash,1279,4216
92,3,smash,1279,4255
93,3,smash,1052,4314
94,3,smash,1240,4350
95,3,smash,1410,4356
96,3,smash,1159,4360
97,3,smash,1368,4374
98,3,smash,1542,4424
99,3,smash,1725,4445
100,3,smash,1889,4464
101,3,smash,1628,4504
102,3,smash,1402,4610
103,3,smash,1181,4649
104,3,smash,955,4747
105,3,smash,1170,4766
106,3,smash,1364,4801
107,3,smash,1160,4824
108,3,smash,959,4929
109,3,smash,756,4976
110,3,mariokart,793,31
111,3,mariokart,612,64
112,3,mariokart,435,66
113,3,mariokart,689,123
114,3,mariokart,901,132
115,3,mariokart,1097,222
116,3,mariokart,1290,373
117,3,mariokart,1098,387
118,3,mariokart,884,391
119,3,mariokart,690,395
120,3,mariokart,899,448
121,3,mariokart,1103,526
122,3,mariokart,1311,547
123,3,mariokart,1087,553
124,3,mariokart,887,654
125,3,mariokart,675,667
126,3,mariokart,884,706
127,3,mariokart,1094,747
128,3,mariokart,1296,755
129,3,mariokart,1475,810
130,3,mariokart,1232,836
131,3,mariokart,1035,862
132,3,mariokart,814,894
133,3,mariokart,626,898
134,3,mariokart,626,939
135,3,mariokart,856,965
136,3,mariokart,1051,986
137,3,mariokart,833,1012
138,3,mariokart,643,1044
139,3,mariokart,643,1160
140,3,mariokart,492,1195
141,3,mariokart,689,1198
142,3,mariokart,520,1237
143,3,mariokart,353,1267
144,3,mariokart,560,1304
145,3,mariokart,375,1342
146,3,mariokart,635,1502
147,3,mariokart,886,1568
148,3,mariokart,1108,1656
149,3,mariokart,1304,1701
150,3,mariokart,1497,1709
151,3,mariokart,1497,1728
152,3,mariokart,1656,1747
153,3,mariokart,1815,1778
154,3,mariokart,1543,1814
155,3,mariokart,1719,1955
156,3,mariokart,1884,1997
157,3,mariokart,1581,2126
158,3,mariokart,1737,2182
159,3,mariokart,1473,2230
160,3,mariokart,1234,2245
161,3,mariokart,1414,2268
162,3,mariokart,1584,2286
163,3,mariokart,1738,2403
164,3,mariokart,1480,2404
165,3,mariokart,1648,2543
166,3,mariokart,1814,2570
167,3,mariokart,1952,2575
168,3,mariokart,2000,2655
169,3,mariokart,1543,2751
170,3,mariokart,1709,2806
171,3,mariokart,1422,2812
172,3,mariokart,1583,2817
173,3,mariokart,1726,2819
174,3,mariokart,1483,2829
175,3,mariokart,1643,2889
176,3,mariokart,1780,2961
177,3,mariokart,1513,3047
178,3,mariokart,1699,3102
179,3,mariokart,1453,3146
180,3,mariokart,1228,3246
181,3,mariokart,1424,3312
182,3,mariokart,1614,3315
183,3,mariokart,1789,3395
184,3,mariokart,1951,3423
185,3,mariokart,2000,3428
186,3,mariokart,1449,3508
187,3,mariokart,1220,3516
188,3,mariokart,1408,3539
189,3,mariokart,1162,3610
190,3,mariokart,1355,3711
191,3,mariokart,1122,3773
192,3,mariokart,917,3783
193,3,mariokart,1121,3823
194,3,mariokart,1121,3825
195,3,mariokart,1313,3851
196,3,mariokart,1478,3887
197,3,mariokart,1617,3937
198,3,mariokart,1387,4043
199,3,mariokart,1178,4063
200,3,mariokart,942,4090
201,3,mariokart,1152,4123
202,3,mariokart,904,4169
203,3,mariokart,1124,4185
204,3,mariokart,1328,4219
205,3,mariokart,1114,4240
206,3,mariokart,914,4248
207,3,mariokart,714,4307
208,3,mariokart,527,4349
209,3,mariokart,759,4379
210,3,mariokart,580,4426
211,3,mariokart,410,4485
212,3,mariokart,410,4685
213,3,mariokart,236,4701
214,3,mariokart,77,4738
215,3,mariokart,0,4772
216,3,mariokart,464,4825
217,3,mariokart,748,4829
218,3,mariokart,969,4850
219,3,mariokart,761,4881
220,3,mariokart,985,4896
221,3,mariokart,777,4938
222,3,mariokart,777,4945
223,3,mariokart,591,4965
224,3,foosball,800,32
225,3,foosball,612,93
226,3,foosball,837,105
227,3,foosball,1058,116
228,3,foosball,1261,128
229,3,foosball,1053,162
230,3,foosball,855,219
231,3,foosball,651,271
232,3,foosball,882,333
233,3,foosball,694,378
234,3,foosball,914,563
235,3,foosball,1120,644
236,3,foosball,926,670
237,3,foosball,726,704
238,3,foosball,926,752
239,3,foosball,1096,780
240,3,foosball,1301,885
241,3,foosball,1458,900
242,3,foosball,1641,906
243,3,foosball,1411,959
244,3,foosball,1590,1024
245,3,foosball,1317,1118
246,3,foosball,1085,1167
247,3,foosball,914,1178
248,3,foosball,914,1189
249,3,foosball,1135,1226
250,3,foosball,952,1360
251,3,foosball,1153,1366
252,3,foosball,935,1411
253,3,foosball,1127,1436
254,3,foosball,1338,1480
255,3,foosball,1535,1508
256,3,foosball,1669,1512
257,3,foosball,1442,1530
258,3,foosball,1577,1555
259,3,foosball,1734,1610
260,3,foosball,1889,1618
261,3,foosball,2000,1636
262,3,foosball,1488,1654
263,3,foosball,1247,1687
264,3,foosball,1014,1736
265,3,foosball,822,1740
266,3,foosball,648,1771
267,3,foosball,491,1793
268,3,foosball,733,1798
269,3,foosball,950,1826
270,3,foosball,745,1833
271,3,foosball,975,1891
272,3,foosball,1169,1948
273,3,foosball,1353,2022
274,3,foosball,1537,2090
275,3,foosball,1698,2134
276,3,foosball,1859,2208
277,3,foosball,1995,2220
278,3,foosball,1641,2250
279,3,foosball,1791,2294
280,3,foosball,1950,2298
281,3,foosball,1665,2313
282,3,foosball,1385,2462
283,3,foosball,1564,2510
284,3,foosball,1321,2549
285,3,foosball,1100,2595
286,3,foosball,1263,2604
287,3,foosball,1263,2774
288,3,foosball,1470,2802
289,3,foosball,1633,2823
290,3,foosball,1785,2827
291,3,foosball,1920,2885
292,3,foosball,2000,3015
293,3,foosball,1451,3024
294,3,foosball,1255,3049
295,3,foosball,1057,3094
296,3,foosball,1253,3128
297,3,foosball,1063,3147
298,3,foosball,1268,3217
299,3,foosball,1432,3219
300,3,foosball,1591,3221
301,3,foosball,1732,3265
302,3,foosball,1473,3269
303,3,foosball,1616,3290
304,3,foosball,1376,3355
305,3,foosball,1553,3366
306,3,foosball,1262,3370
307,3,foosball,1435,3402
308,3,foosball,1224,3438
309,3,foosball,989,3494
310,3,foosball,806,3519
311,3,foosball,1018,3530
312,3,foosball,828,3635
313,3,foosball,1057,3649
314,3,foosball,1261,3690
315,3,foosball,1435,3694
316,3,foosball,1632,3719
317,3,foosball,1388,3734
318,3,foosball,1173,3781
319,3,foosball,975,3916
320,3,foosball,975,3920
321,3,foosball,1157,3959
322,3,foosball,1322,3961
323,3,foosball,1463,4203
324,3,foosball,1608,4208
325,3,foosball,1772,4246
326,3,foosball,1508,4266
327,3,foosball,1508,4359
328,3,foosball,1290,4373
329,3,foosball,1042,4384
330,3,foosball,820,4427
331,3,foosball,1042,4551
332,3,foosball,1241,4567
333,3,foosball,1241,4588
334,3,foosball,1038,4771
335,3,foosball,840,4774
336,3,foosball,1054,4807
337,3,foosball,1054,4961
338,3,foosball,1260,4984
339,3,chess,1200,47
340,3,chess,1369,119
341,3,chess,1553,149
342,3,chess,1301,193
343,3,chess,1473,278
344,3,chess,1200,324
345,3,chess,1368,352
346,3,chess,1143,419
347,3,chess,1351,465
348,3,chess,1539,480
349,3,chess,1291,484
350,3,chess,1076,529
351,3,chess,1273,544
352,3,chess,1425,649
353,3,chess,1605,656
354,3,chess,1770,722
355,3,chess,1462,760
356,3,chess,1637,793
357,3,chess,1802,844
358,3,chess,1520,893
359,3,chess,1676,954
360,3,chess,1860,975
361,3,chess,2000,1011
362,3,chess,1448,1125
363,3,chess,1448,1128
364,3,chess,1210,1165
365,3,chess,1210,1257
366,3,chess,986,1264
367,3,chess,788,1292
368,3,chess,609,1332
369,3,chess,838,1359
370,3,chess,649,1396
371,3,chess,461,1547
372,3,chess,301,1693
373,3,chess,148,1780
374,3,chess,16,1865
375,3,chess,336,1869
376,3,chess,225,1877
377,3,chess,506,1884
378,3,chess,332,1946
379,3,chess,177,1953
380,3,chess,420,2019
381,3,chess,249,2088
382,3,chess,485,2145
383,3,chess,696,2278
384,3,chess,902,2282
385,3,chess,1100,2307
386,3,chess,905,2331
387,3,chess,730,2343
388,3,chess,513,2390
389,3,chess,370,2398
390,3,chess,611,2424
391,3,chess,816,2429
392,3,chess,609,2440
393,3,chess,877,2453
394,3,chess,877,2506
395,3,chess,1049,2517
396,3,chess,865,2598
397,3,chess,672,2622
398,3,chess,885,2632
399,3,chess,885,2671
400,3,chess,885,2697
401,3,chess,1086,2738
402,3,chess,1272,2757
403,3,chess,1038,2765
404,3,chess,830,2790
405,3,chess,647,2876
406,3,chess,890,2911
407,3,chess,1107,2915
408,3,chess,903,2928
409,3,chess,903,2988
410,3,chess,716,3022
411,3,chess,935,3074
412,3,chess,732,3121
413,3,chess,968,3138
414,3,chess,770,3142
415,3,chess,770,3152
416,3,chess,588,3187
417,3,chess,816,3201
418,3,chess,609,3233
419,3,chess,851,3300
420,3,chess,680,3388
421,3,chess,905,3394
422,3,chess,1111,3426
423,3,chess,1303,3437
424,3,chess,1478,3469
425,3,chess,1667,3526
426,3,chess,1841,3663
427,3,chess,1584,3790
428,3,chess,1740,3846
429,3,chess,1906,3867
430,3,chess,1558,3893
431,3,chess,1558,3971
432,3,chess,1305,3981
433,3,chess,1082,4013
434,3,chess,882,4102
435,3,chess,1099,4131
436,3,chess,1296,4144
437,3,chess,1096,4263
438,3,chess,1282,4295
439,3,chess,1450,4324
440,3,chess,1601,4331
441,3,chess,1343,4357
442,3,chess,1116,4372
443,3,chess,1279,4396
444,3,chess,1020,4414
445,3,chess,824,4487
446,3,chess,652,4510
447,3,chess,470,4542
448,3,chess,709,4547
449,3,chess,523,4575
450,3,chess,334,4598
451,3,chess,192,4687
452,3,chess,463,4874
453,3,chess,304,4955
454,3,frisbee,1200,49
455,3,frisbee,987,100
456,3,frisbee,1180,178
457,3,frisbee,976,184
458,3,frisbee,1177,207
459,3,frisbee,1359,215
460,3,frisbee,1141,244
461,3,frisbee,1330,305
462,3,frisbee,1120,307
463,3,frisbee,929,313
464,3,frisbee,713,361
465,3,frisbee,549,366
466,3,frisbee,549,469
467,3,frisbee,752,502
468,3,frisbee,571,559
469,3,frisbee,396,586
470,3,frisbee,644,622
471,3,frisbee,449,624
472,3,frisbee,692,730
473,3,frisbee,902,758
474,3,frisbee,699,838
475,3,frisbee,961,888
476,3,frisbee,961,957
477,3,frisbee,1161,1017
478,3,frisbee,987,1234
479,3,frisbee,760,1326
480,3,frisbee,976,1328
481,3,frisbee,765,1347
482,3,frisbee,974,1393
483,3,frisbee,1174,1462
484,3,frisbee,1359,1469
485,3,frisbee,1534,1483
486,3,frisbee,1690,1505
487,3,frisbee,1855,1644
488,3,frisbee,2000,1649
489,3,frisbee,2000,1668
490,3,frisbee,1534,1686
491,3,frisbee,1693,1700
492,3,frisbee,1849,1719
493,3,frisbee,1579,1742
494,3,frisbee,1714,1756
495,3,frisbee,1860,1968
496,3,frisbee,1573,1986
497,3,frisbee,1719,2035
498,3,frisbee,1834,2204
499,3,frisbee,1552,2210
500,3,frisbee,1317,2217
501,3,frisbee,1056,2219
502,3,frisbee,1260,2277
503,3,frisbee,1024,2299
504,3,frisbee,815,2311
505,3,frisbee,1009,2326
506,3,frisbee,1186,2348
507,3,frisbee,1400,2397
508,3,frisbee,1592,2413
509,3,frisbee,1322,2417
510,3,frisbee,1112,2427
511,3,frisbee,921,2452
512,3,frisbee,742,2527
513,3,frisbee,976,2559
514,3,frisbee,1186,2572
515,3,frisbee,1393,2634
516,3,frisbee,1165,2660
517,3,frisbee,1344,2854
518,3,frisbee,1515,3003
519,3,frisbee,1669,3016
520,3,frisbee,1850,3043
521,3,frisbee,1976,3062
522,3,frisbee,2000,3076
523,3,frisbee,1470,3134
524,3,frisbee,1233,3180
525,3,frisbee,1233,3205
526,3,frisbee,1442,3215
527,3,frisbee,1636,3311
528,3,frisbee,1391,3323
529,3,frisbee,1555,3325
530,3,frisbee,1306,3416
531,3,frisbee,1085,3420
532,3,frisbee,1289,3454
533,3,frisbee,1063,3538
534,3,frisbee,859,3553
535,3,frisbee,1060,3573
536,3,frisbee,890,3593
537,3,frisbee,699,3644
538,3,frisbee,924,3687
539,3,frisbee,758,3709
540,3,frisbee,971,3717
541,3,frisbee,782,3731
542,3,frisbee,587,3768
543,3,frisbee,823,3793
544,3,frisbee,1016,3800
545,3,frisbee,1203,3885
546,3,frisbee,988,3930
547,3,frisbee,798,3966
548,3,frisbee,605,3972
549,3,frisbee,420,4031
550,3,frisbee,668,4042
551,3,frisbee,528,4092
552,3,frisbee,379,4094
553,3,frisbee,215,4100
554,3,frisbee,519,4119
555,3,frisbee,317,4132
556,3,frisbee,555,4180
557,3,frisbee,376,4285
558,3,frisbee,215,4286
559,3,frisbee,483,4308
560,3,frisbee,338,4526
561,3,frisbee,212,4529
562,3,frisbee,468,4540
563,3,frisbee,290,4597
564,3,frisbee,131,4615
565,3,frisbee,8,4654
566,3,frisbee,361,4673
567,3,frisbee,599,4682
568,3,frisbee,810,4689
569,3,frisbee,596,4719
570,3,frisbee,404,4722
571,3,frisbee,232,4785
572,3,frisbee,486,4826
573,3,frisbee,331,4848
574,3,frisbee,559,4895
575,3,frisbee,559,4904
576,3,frisbee,806,4947
577,3,soccer,1000,54
578,3,soccer,807,63
579,3,soccer,807,77
580,3,soccer,618,89
581,3,soccer,434,138
582,3,soccer,269,180
583,3,soccer,125,186
584,3,soccer,0,191
585,3,soccer,0,262
586,3,soccer,443,275
587,3,soccer,659,288
588,3,soccer,493,338
589,3,soccer,700,638
590,3,soccer,525,699
591,3,soccer,746,700
592,3,soccer,988,726
593,3,soccer,789,732
594,3,soccer,616,756
595,3,soccer,448,792
596,3,soccer,258,801
597,3,soccer,530,828
598,3,soccer,775,835
599,3,soccer,1002,871
600,3,soccer,818,917
601,3,soccer,1014,1078
602,3,soccer,836,1119
603,3,soccer,1027,1123
604,3,soccer,1224,1199
605,3,soccer,1015,1263
606,3,soccer,1188,1308
607,3,soccer,941,1313
608,3,soccer,1139,1314
609,3,soccer,902,1404
610,3,soccer,1126,1478
611,3,soccer,1328,1494
612,3,soccer,1527,1558
613,3,soccer,1707,1563
614,3,soccer,1464,1645
615,3,soccer,1646,1660
616,3,soccer,1800,1677
617,3,soccer,1957,1685
618,3,soccer,1658,1702
619,3,soccer,1822,1721
620,3,soccer,1564,1737
621,3,soccer,1718,1772
622,3,soccer,1465,1776
623,3,soccer,1635,1779
624,3,soccer,1800,1792
625,3,soccer,1947,1828
626,3,soccer,1648,1860
627,3,soccer,1391,1863
628,3,soccer,1149,1949
629,3,soccer,926,2027
630,3,soccer,740,2053
631,3,soccer,540,2079
632,3,soccer,384,2096
633,3,soccer,211,2146
634,3,soccer,211,2147
635,3,soccer,506,2156
636,3,soccer,758,2209
637,3,soccer,554,2224
638,3,soccer,772,2264
639,3,soccer,968,2300
640,3,soccer,1171,2318
641,3,soccer,1362,2372
642,3,soccer,1526,2394
643,3,soccer,1304,2518
644,3,soccer,1055,2645
645,3,soccer,851,2647
646,3,soccer,658,2663
647,3,soccer,497,2705
648,3,soccer,341,2768
649,3,soccer,607,2807
650,3,soccer,440,2964
651,3,soccer,643,2975
652,3,soccer,466,3040
653,3,soccer,324,3129
654,3,soccer,590,3226
655,3,soccer,780,3237
656,3,soccer,1008,3267
657,3,soccer,1211,3293
658,3,soccer,991,3362
659,3,soccer,792,3449
660,3,soccer,1011,3488
661,3,soccer,1011,3554
662,3,soccer,804,3633
663,3,soccer,616,3679
664,3,soccer,458,3697
665,3,soccer,317,3708
666,3,soccer,186,3740
667,3,soccer,448,3826
668,3,soccer,288,3843
669,3,soccer,186,3880
670,3,soccer,40,3886
671,3,soccer,0,3939
672,3,soccer,0,4057
673,3,soccer,420,4058
674,3,soccer,668,4141
675,3,soccer,484,4167
676,3,soccer,318,4264
677,3,soccer,197,4335
678,3,soccer,47,4352
679,3,soccer,372,4511
680,3,soccer,372,4624
681,3,soccer,206,4657
682,3,soccer,544,4690
683,3,soccer,544,4779
684,3,soccer,822,4794
685,3,soccer,621,4808
686,3,soccer,432,4809
687,3,soccer,273,4827
688,3,soccer,142,4854
689,3,soccer,33,4915
690,3,soccer,336,4953
691,3,spikeball,1200,57
692,3,spikeball,1395,131
693,3,spikeball,1169,161
694,3,spikeball,952,212
695,3,spikeball,773,315
696,3,spikeball,991,332
697,3,spikeball,991,377
698,3,spikeball,802,425
699,3,spikeball,631,473
700,3,spikeball,469,476
701,3,spikeball,327,489
702,3,spikeball,178,535
703,3,spikeball,422,602
704,3,spikeball,675,640
705,3,spikeball,913,744
706,3,spikeball,1131,799
707,3,spikeball,926,811
708,3,spikeball,730,897
709,3,spikeball,939,910
710,3,spikeball,729,938
711,3,spikeball,949,964
712,3,spikeball,748,978
713,3,spikeball,567,985
714,3,spikeball,797,991
715,3,spikeball,1003,1003
716,3,spikeball,776,1026
717,3,spikeball,566,1064
718,3,spikeball,415,1098
719,3,spikeball,684,1107
720,3,spikeball,917,1154
721,3,spikeball,1106,1156
722,3,spikeball,1106,1179
723,3,spikeball,1106,1190
724,3,spikeball,1304,1197
725,3,spikeball,1066,1211
726,3,spikeball,878,1218
727,3,spikeball,687,1408
728,3,spikeball,507,1444
729,3,spikeball,736,1501
730,3,spikeball,576,1513
731,3,spikeball,812,1539
732,3,spikeball,1013,1565
733,3,spikeball,1213,1574
734,3,spikeball,1412,1576
735,3,spikeball,1570,1577
736,3,spikeball,1751,1648
737,3,spikeball,1424,1676
738,3,spikeball,1601,1743
739,3,spikeball,1775,1761
740,3,spikeball,1921,1777
741,3,spikeball,1636,1822
742,3,spikeball,1801,1835
743,3,spikeball,1967,1876
744,3,spikeball,1567,1888
745,3,spikeball,1305,1890
746,3,spikeball,1477,1982
747,3,spikeball,1259,2087
748,3,spikeball,1034,2095
749,3,spikeball,847,2159
750,3,spikeball,649,2189
751,3,spikeball,851,2195
752,3,spikeball,671,2218
753,3,spikeball,501,2360
754,3,spikeball,764,2377
755,3,spikeball,996,2388
756,3,spikeball,1215,2421
757,3,spikeball,1414,2507
758,3,spikeball,1586,2542
759,3,spikeball,1745,2607
760,3,spikeball,1879,2642
761,3,spikeball,1613,2710
762,3,spikeball,1777,2766
763,3,spikeball,1910,2808
764,3,spikeball,1635,2927
765,3,spikeball,1761,2984
766,3,spikeball,1479,2993
767,3,spikeball,1636,3021
768,3,spikeball,1799,3054
769,3,spikeball,1942,3077
770,3,spikeball,1637,3105
771,3,spikeball,1818,3154
772,3,spikeball,1956,3165
773,3,spikeball,2000,3266
774,3,spikeball,2000,3316
775,3,spikeball,1458,3341
776,3,spikeball,1632,3356
777,3,spikeball,1812,3374
778,3,spikeball,1525,3409
779,3,spikeball,1291,3564
780,3,spikeball,1069,3725
781,3,spikeball,861,3801
782,3,spikeball,684,3852
783,3,spikeball,935,4032
784,3,spikeball,756,4037
785,3,spikeball,571,4157
786,3,spikeball,404,4284
787,3,spikeball,647,4404
788,3,spikeball,465,4419
789,3,spikeball,465,4482
790,3,spikeball,282,4518
791,3,spikeball,138,4683
792,3,spikeball,447,4712
793,3,spikeball,291,4745
794,3,spikeball,504,4780
795,3,spikeball,750,4790
796,3,spikeball,591,4871
797,3,spikeball,819,4940
798,3,spikeball,1040,4968
799,3,volleyball,807,58
800,3,volleyball,807,103
801,3,volleyball,1018,175
802,3,volleyball,812,257
803,3,volleyball,1016,345
804,3,volleyball,1223,399
805,3,volleyball,1404,540
806,3,volleyball,1590,555
807,3,volleyball,1749,663
808,3,volleyball,1468,736
809,3,volleyball,1639,783
810,3,volleyball,1790,864
811,3,volleyball,1790,874
812,3,volleyball,1921,914
813,3,volleyball,2000,969
814,3,volleyball,2000,1079
815,3,volleyball,2000,1110
816,3,volleyball,2000,1120
817,3,volleyball,1479,1265
818,3,volleyball,1270,1290
819,3,volleyball,1443,1294
820,3,volleyball,1592,1344
821,3,volleyball,1740,1471
822,3,volleyball,1513,1498
823,3,volleyball,1672,1516
824,3,volleyball,1827,1517
825,3,volleyball,1970,1543
826,3,volleyball,1647,1617
827,3,volleyball,1810,1630
828,3,volleyball,1940,1749
829,3,volleyball,1601,1811
830,3,volleyball,1352,1868
831,3,volleyball,1085,1943
832,3,volleyball,881,1956
833,3,volleyball,672,1977
834,3,volleyball,511,2042
835,3,volleyball,367,2064
836,3,volleyball,597,2066
837,3,volleyball,454,2067
838,3,volleyball,290,2110
839,3,volleyball,552,2131
840,3,volleyball,392,2140
841,3,volleyball,208,2142
842,3,volleyball,498,2151
843,3,volleyball,723,2258
844,3,volleyball,562,2321
845,3,volleyball,801,2332
846,3,volleyball,1008,2345
847,3,volleyball,795,2374
848,3,volleyball,989,2455
849,3,volleyball,1176,2553
850,3,volleyball,1358,2690
851,3,volleyball,1126,2709
852,3,volleyball,944,2729
853,3,volleyball,1152,2789
854,3,volleyball,939,2840
855,3,volleyball,1175,2864
856,3,volleyball,1385,2874
857,3,volleyball,1573,3051
858,3,volleyball,1746,3149
859,3,volleyball,1893,3164
860,3,volleyball,1600,3173
861,3,volleyball,1755,3253
862,3,volleyball,1904,3273
863,3,volleyball,1624,3288
864,3,volleyball,1797,3324
865,3,volleyball,1544,3336
866,3,volleyball,1671,3354
867,3,volleyball,1850,3357
868,3,volleyball,1602,3364
869,3,volleyball,1381,3413
870,3,volleyball,1381,3463
871,3,volleyball,1150,3465
872,3,volleyball,945,3497
873,3,volleyball,754,3535
874,3,volleyball,548,3561
875,3,volleyball,401,3615
876,3,volleyball,682,3624
877,3,volleyball,519,3646
878,3,volleyball,390,3654
879,3,volleyball,614,3659
880,3,volleyball,461,3672
881,3,volleyball,339,3688
882,3,volleyball,629,3738
883,3,volleyball,838,3777
884,3,volleyball,665,3817
885,3,volleyball,482,3839
886,3,volleyball,328,3875
887,3,volleyball,559,3955
888,3,volleyball,373,4056
889,3,volleyball,645,4126
890,3,volleyball,854,4376
891,3,volleyball,665,4430
892,3,volleyball,895,4442
893,3,volleyball,1093,4458
894,3,volleyball,1302,4479
895,3,volleyball,1466,4568
896,3,volleyball,1640,4639
897,3,volleyball,1810,4658
898,3,volleyball,1552,4669
899,3,volleyball,1727,4684
900,3,volleyball,1879,4717
901,3,volleyball,1509,4778
902,3,volleyball,1664,4795
903,3,volleyball,1412,4842
904,3,volleyball,1592,4863
905,3,volleyball,1760,4925
906,3,volleyball,1860,4958
907,3,volleyball,1596,4972
908,3,tennis,1207,65
909,3,tennis,1381,78
910,3,tennis,1558,122
911,3,tennis,1329,125
912,3,tennis,1515,133
913,3,tennis,1670,195
914,3,tennis,1824,210
915,3,tennis,1972,309
916,3,tennis,2000,379
917,3,tennis,2000,380
918,3,tennis,2000,392
919,3,tennis,2000,393
920,3,tennis,2000,400
921,3,tennis,1565,554
922,3,tennis,1725,572
923,3,tennis,1457,576
924,3,tennis,1209,615
925,3,tennis,993,618
926,3,tennis,798,682
927,3,tennis,611,696
928,3,tennis,421,708
929,3,tennis,246,729
930,3,tennis,246,739
931,3,tennis,496,740
932,3,tennis,727,789
933,3,tennis,931,795
934,3,tennis,1123,1022
935,3,tennis,1284,1113
936,3,tennis,1456,1450
937,3,tennis,1620,1479
938,3,tennis,1380,1650
939,3,tennis,1144,1698
940,3,tennis,946,1744
941,3,tennis,1142,1837
942,3,tennis,1320,1843
943,3,tennis,1504,1855
944,3,tennis,1663,1935
945,3,tennis,1421,2075
946,3,tennis,1600,2105
947,3,tennis,1362,2244
948,3,tennis,1549,2262
949,3,tennis,1315,2291
950,3,tennis,1507,2312
951,3,tennis,1266,2393
952,3,tennis,1443,2396
953,3,tennis,1629,2467
954,3,tennis,1746,2471
955,3,tennis,1904,2482
956,3,tennis,1968,2486
957,3,tennis,1639,2497
958,3,tennis,1778,2530
959,3,tennis,1512,2564
960,3,tennis,1691,2573
961,3,tennis,1869,2600
962,3,tennis,2000,2602
963,3,tennis,2000,2675
964,3,tennis,2000,2691
965,3,tennis,2000,2740
966,3,tennis,1561,2780
967,3,tennis,1340,2781
968,3,tennis,1514,2822
969,3,tennis,1671,2933
970,3,tennis,1417,2955
971,3,tennis,1173,3041
972,3,tennis,1351,3087
973,3,tennis,1131,3141
974,3,tennis,918,3184
975,3,tennis,724,3216
976,3,tennis,944,3232
977,3,tennis,744,3262
978,3,tennis,924,3287
979,3,tennis,1125,3294
980,3,tennis,912,3392
981,3,tennis,1130,3473
982,3,tennis,1345,3504
983,3,tennis,1535,3616
984,3,tennis,1302,3647
985,3,tennis,1472,3655
986,3,tennis,1645,3726
987,3,tennis,1798,3749
988,3,tennis,1542,3750
989,3,tennis,1303,3762
990,3,tennis,1478,3831
991,3,tennis,1236,3858
992,3,tennis,1450,3926
993,3,tennis,1213,3975
994,3,tennis,1390,4038
995,3,tennis,1569,4053
996,3,tennis,1338,4192
997,3,tennis,1498,4244
998,3,tennis,1258,4313
999,3,tennis,1446,4320
1000,3,tennis,1626,4326
1001,3,tennis,1407,4387
1002,3,tennis,1168,4453
1003,3,tennis,1358,4524
1004,3,tennis,1125,4531
1005,3,tennis,910,4564
1006,3,tennis,699,4608
1007,3,tennis,951,4621
1008,3,tennis,1135,4638
1009,3,tennis,945,4640
1010,3,tennis,1165,4650
1011,3,tennis,946,4655
1012,3,tennis,724,4691
1013,3,tennis,943,4725
1014,3,tennis,774,4813
1015,3,tennis,566,4819
1016,3,tennis,818,4980
1017,3,basketball,1200,250
1018,3,basketball,1396,256
1019,3,basketball,1171,316
1020,3,basketball,1359,325
1021,3,basketball,1137,329
1022,3,basketball,923,341
1023,3,basketball,720,342
1024,3,basketball,538,404
1025,3,basketball,757,430
1026,3,basketball,980,453
