175,2,fakeactivity175,1673,195
176,9,fakeactivity176,556,196
177,7,fakeactivity177,405,197
178,3,fakeactivity178,1334,198
179,1,fakeactivity179,1909,199
180,6,fakeactivity180,481,200
181,9,fakeactivity181,1446,201
182,9,fakeactivity182,1919,202
183,3,fakeactivity183,609,203
184,6,fakeactivity184,959,204
185,8,fakeactivity185,1173,205
186,4,fakeactivity186,343,206
187,7,fakeactivity187,983,207
188,3,fakeactivity188,1781,208
189,5,fakeactivity189,1530,209
190,8,fakeactivity190,213,210
191,8,fakeactivity191,1988,211
192,9,fakeactivity192,1515,212
193,4,fakeactivity193,732,213
194,7,fakeactivity194,241,214
195,9,fakeactivity195,1513,215
196,6,fakeactivity196,1565,216
197,9,fakeactivity197,235,217
198,3,fakeactivity198,1859,218
199,7,fakeactivity199,1109,219
200,2,fakeactivity200,1081,220
201,9,fakeactivity201,1325,221
202,9,fakeactivity202,1735,222
203,3,fakeactivity203,724,223
204,2,fakeactivity204,1943,224
205,4,fakeactivity205,870,225
206,0,fakeactivity206,1216,226
207,0,fakeactivity207,1382,227
208,1,fakeactivity208,1202,228
209,3,fakeactivity209,1832,229
210,3,fakeactivity210,1151,230
211,1,fakeactivity211,1432,231
212,3,fakeactivity212,226,232
213,0,fakeactivity213,1831,233
214,6,fakeactivity214,855,234
215,4,fakeactivity215,1724,235
216,8,fakeactivity216,417,236
217,8,fakeactivity217,704,237
218,8,fakeactivity218,1045,238
219,5,fakeactivity219,1733,239
220,5,fakeactivity220,1224,240
221,5,fakeactivity221,1576,241
222,7,fakeactivity222,1337,242
223,5,fakeactivity223,526,243
224,2,fakeactivity224,321,244
225,9,fakeactivity225,1072,245
226,4,fakeactivity226,317,246
227,8,fakeactivity227,1693,247
228,0,fakeactivity228,1996,248
229,0,fakeactivity229,747,249
230,8,fakeactivity230,1026,250
231,6,fakeactivity231,1099,251
232,8,fakeactivity232,1092,252
233,6,fakeactivity233,1403,253
234,0,fakeactivity234,893,254
235,0,fakeactivity235,919,255
236,0,fakeactivity236,1281,256
237,2,fakeactivity237,596,257
238,9,fakeactivity238,326,258
239,1,fakeactivity239,1839,259
240,8,fakeactivity240,709,260
241,9,fakeactivity241,775,261
242,3,fakeactivity242,1555,262
243,9,fakeactivity243,966,263
244,3,fakeactivity244,1019,264
245,4,fakeactivity245,1307,265
246,1,fakeactivity246,1742,266
247,4,fakeactivity247,1300,267
248,7,fakeactivity248,1083,268
249,5,fakeactivity249,1191,269
250,7,fakeactivity250,1832,270
251,6,fakeactivity251,1044,271
252,0,fakeactivity252,1041,272
253,5,fakeactivity253,1239,273
254,5,fakeactivity254,1632,274
255,8,fakeactivity255,1232,275
256,2,fakeactivity256,1470,276
257,6,fakeactivity257,884,277
258,8,fakeactivity258,1138,278
259,4,fakeactivity259,1016,279
260,5,fakeactivity260,1075,280
261,9,fakeactivity261,674,281
262,5,fakeactivity262,1567,282
263,6,fakeactivity263,1510,283
264,3,fakeactivity264,1548,284
265,7,fakeactivity265,633,285
266,8,fakeactivity266,1303,286
267,6,fakeactivity267,1864,287
268,6,fakeactivity268,1162,288
269,1,fakeactivity269,562,289
270,2,fakeactivity270,777,290
271,8,fakeactivity271,1034,291
272,6,fakeactivity272,500,292
273,9,fakeactivity273,1953,293
274,0,fakeactivity274,780,294
275,9,fakeactivity275,837,295
276,0,fakeactivity276,999,296
277,2,fakeactivity277,235,297
278,2,fakeactivity278,1906,298
279,2,fakeactivity279,818,299
280,1,fakeactivity280,1964,300
281,3,fakeactivity281,326,301
282,5,fakeactivity282,1989,302
283,3,fakeactivity283,1349,303
284,3,fakeactivity284,1192,304
285,6,fakeactivity285,634,305
286,0,fakeactivity286,446,306
287,9,fakeactivity287,341,307
288,8,fakeactivity288,453,308
289,2,fakeactivity289,424,309
290,9,fakeactivity290,1702,310
291,4,fakeactivity291,1529,311
292,2,fakeactivity292,1881,312
293,2,fakeactivity293,521,313
294,5,fakeactivity294,1393,314
295,8,fakeactivity295,1353,315
296,7,fakeactivity296,862,316
297,1,fakeactivity297,356,317
298,8,fakeactivity298,388,318
299,9,fakeactivity299,1095,319
300,9,fakeactivity300,1164,320
301,6,fakeactivity301,1458,321
302,0,fakeactivity302,202,322
303,2,fakeactivity303,1388,323
304,8,fakeactivity304,1241,324
305,8,fakeactivity305,788,325
306,6,fakeactivity306,1449,326
307,4,fakeactivity307,549,327
308,5,fakeactivity308,1794,328
309,8,fakeactivity309,1237,329
310,9,fakeactivity310,1826,330
311,5,fakeactivity311,978,331
312,5,fakeactivity312,894,332
313,3,fakeactivity313,1760,333
314,6,fakeactivity314,600,334
315,4,fakeactivity315,1737,335
316,4,fakeactivity316,947,336
317,0,fakeactivity317,905,337
318,3,fakeactivity318,1766,338
319,1,fakeactivity319,1614,339
320,6,fakeactivity320,965,340
321,1,fakeactivity321,1293,341
322,5,fakeactivity322,694,342
323,3,fakeactivity323,1017,343
324,5,fakeactivity324,519,344
325,6,fakeactivity325,1111,345
326,9,fakeactivity326,315,346
327,2,fakeactivity327,1715,347
328,1,fakeactivity328,1815,348
329,7,fakeactivity329,384,349
330,1,fakeactivity330,652,350
331,7,fakeactivity331,1908,351
332,7,fakeactivity332,733,352
333,1,fakeactivity333,1126,353
334,7,fakeactivity334,1448,354
335,1,fakeactivity335,1912,355
336,4,fakeactivity336,1020,356
337,4,fakeactivity337,1158,357
338,3,fakeactivity338,1794,358
339,1,fakeactivity339,1600,359
340,7,fakeactivity340,1257,360
341,1,fakeactivity341,1688,361
342,0,fakeactivity342,1968,362
343,0,fakeactivity343,1955,363
344,7,fakeactivity344,853,364
345,7,fakeactivity345,825,365
346,8,fakeactivity346,537,366
347,1,fakeactivity347,1029,367
348,5,fakeactivity348,1952,368
349,2,fakeactivity349,1794,369
350,0,fakeactivity350,1716,370
351,2,fakeactivity351,1355,371
352,1,fakeactivity352,342,372
353,9,fakeactivity353,212,373
354,3,fakeactivity354,1956,374
355,1,fakeactivity355,1556,375
356,6,fakeactivity356,1079,376
357,8,fakeactivity357,1383,377
358,3,fakeactivity358,1040,378
359,6,fakeactivity359,859,379
360,0,fakeactivity360,788,380
361,2,fakeactivity361,1596,381
362,4,fakeactivity362,968,382
363,9,fakeactivity363,1937,383
364,5,fakeactivity364,1793,384
365,4,fakeactivity365,1089,385
366,1,fakeactivity366,298,386
367,2,fakeactivity367,1024,387
368,0,fakeactivity368,670,388
369,3,fakeactivity369,1858,389
370,7,fakeactivity370,1226,390
371,2,fakeactivity371,1558,391
372,6,fakeactivity372,1202,392
373,4,fakeactivity373,1840,393
374,3,fakeactivity374,228,394
375,6,fakeactivity375,1267,395
376,4,fakeactivity376,1923,396
377,7,fakeactivity377,1314,397
378,7,fakeactivity378,1126,398
379,1,fakeactivity379,1059,399
380,4,fakeactivity380,305,400
381,0,fakeactivity381,1531,401
382,9,fakeactivity382,1464,402
383,6,fakeactivity383,1941,403
384,0,fakeactivity384,280,404
385,9,fakeactivity385,253,405
386,2,fakeactivity386,714,406
387,3,fakeactivity387,811,407
388,1,fakeactivity388,977,408
389,0,fakeactivity389,1495,409
390,0,fakeactivity390,1134,410
391,9,fakeactivity391,527,411
392,8,fakeactivity392,1896,412
393,8,fakeactivity393,1543,413
394,9,fakeactivity394,714,414
395,5,fakeactivity395,337,415
396,6,fakeactivity396,583,416
397,8,fakeactivity397,337,417
398,8,fakeactivity398,629,418
399,9,fakeactivity399,1910,419
400,4,fakeactivity400,870,420
401,7,fakeactivity401,913,421
402,1,fakeactivity402,1652,422
403,6,fakeactivity403,211,423
404,9,fakeactivity404,353,424
405,0,fakeactivity405,1747,425
406,9,fakeactivity406,1240,426
407,0,fakeactivity407,295,427
408,6,fakeactivity408,1332,428
409,8,fakeactivity409,1658,429
410,7,fakeactivity410,502,430
411,3,fakeactivity411,793,431
412,9,fakeactivity412,1624,432
413,6,fakeactivity413,805,433
414,8,fakeactivity414,666,434
415,5,fakeactivity415,480,435
416,0,fakeactivity416,1068,436
417,9,fakeactivity417,1425,437
418,0,fakeactivity418,1932,438
419,2,fakeactivity419,367,439
420,3,fakeactivity420,379,440
421,6,fakeactivity421,693,441
422,8,fakeactivity422,1987,442
423,4,fakeactivity423,1231,443
424,4,fakeactivity424,1990,444
425,1,fakeactivity425,501,445
426,7,fakeactivity426,940,446
427,0,fakeactivity427,825,447
428,7,fakeactivity428,1389,448
429,4,fakeactivity429,1360,449
430,5,fakeactivity430,958,450
431,6,fakeactivity431,876,451
432,7,fakeactivity432,1828,452
433,6,fakeactivity433,361,453
434,5,fakeactivity434,1516,454
435,3,fakeactivity435,306,455
436,6,fakeactivity436,683,456
437,0,fakeactivity437,1733,457
438,9,fakeactivity438,482,458
439,8,fakeactivity439,382,459
440,2,fakeactivity440,1132,460
441,5,fakeactivity441,1036,461
442,0,fakeactivity442,1253,462
443,2,fakeactivity443,1900,463
444,4,fakeactivity444,908,464
445,1,fakeactivity445,501,465
446,0,fakeactivity446,753,466
447,0,fakeactivity447,329,467
448,1,fakeactivity448,1684,468
449,9,fakeactivity449,1833,469
450,6,fakeactivity450,1919,470
451,7,fakeactivity451,1096,471
452,7,fakeactivity452,1420,472
453,9,fakeactivity453,222,473
454,5,fakeactivity454,296,474
455,3,fakeactivity455,1179,475
456,0,fakeactivity456,391,476
457,4,fakeactivity457,1499,477
458,6,fakeactivity458,1137,478
459,3,fakeactivity459,714,479
460,2,fakeactivity460,1560,480
461,6,fakeactivity461,433,481
462,8,fakeactivity462,1340,482
463,5,fakeactivity463,1122,483
464,0,fakeactivity464,904,484
465,2,fakeactivity465,1957,485
466,9,fakeactivity466,1531,486
467,2,fakeactivity467,1913,487
468,5,fakeactivity468,1054,488
469,2,fakeactivity469,379,489
470,9,fakeactivity470,1896,490
471,4,fakeactivity471,632,491
472,0,fakeactivity472,562,492
473,6,fakeactivity473,350,493
474,5,fakeactivity474,1036,494
475,1,fakeactivity475,825,495
476,4,fakeactivity476,230,496
477,6,fakeactivity477,778,497
478,8,fakeactivity478,1726,498
479,2,fakeactivity479,742,499
480,0,fakeactivity480,1532,500
481,1,fakeactivity481,1217,501
482,4,fakeactivity482,1262,502
483,4,fakeactivity483,1988,503
484,0,fakeactivity484,354,504
485,1,fakeactivity485,990,505
486,9,fakeactivity486,283,506
487,4,fakeactivity487,1612,507
488,8,fakeactivity488,1993,508
489,0,fakeactivity489,1652,509
490,1,fakeactivity490,330,510
491,7,fakeactivity491,1927,511
492,2,fakeactivity492,1873,512
493,5,fakeactivity493,1152,513
494,2,fakeactivity494,1863,514
495,2,fakeactivity495,440,515
496,9,fakeactivity496,1619,516
497,6,fakeactivity497,1943,517
498,5,fakeactivity498,1188,518
499,2,fakeactivity499,292,519
500,5,fakeactivity500,1729,520
501,7,fakeactivity501,1667,521
502,6,fakeactivity502,1574,522
503,7,fakeactivity503,1241,523
504,8,fakeactivity504,724,524
505,9,fakeactivity505,1776,525
506,7,fakeactivity506,612,526
507,6,fakeactivity507,1548,527
508,5,fakeactivity508,893,528
509,2,fakeactivity509,311,529
510,9,fakeactivity510,1269,530
511,4,fakeactivity511,905,531
512,5,fakeactivity512,768,532
513,2,fakeactivity513,691,533
514,5,fakeactivity514,1376,534
515,2,fakeactivity515,1316,535
516,2,fakeactivity516,422,536
517,9,fakeactivity517,219,537
518,4,fakeactivity518,837,538
519,6,fakeactivity519,496,539
520,2,fakeactivity520,489,540
521,5,fakeactivity521,1395,541
522,7,fakeactivity522,1291,542
523,4,fakeactivity523,1476,543
524,7,fakeactivity524,1395,544
525,6,fakeactivity525,1841,545
526,6,fakeactivity526,570,546
527,1,fakeactivity527,510,547
528,1,fakeactivity528,1214,548
529,3,fakeactivity529,835,549
530,5,fakeactivity530,993,550
531,9,fakeactivity531,1239,551
532,8,fakeactivity532,407,552
533,5,fakeactivity533,903,553
534,8,fakeactivity534,250,554
535,1,fakeactivity535,1684,555
536,5,fakeactivity536,1969,556
537,6,fakeactivity537,1394,557
538,0,fakeactivity538,940,558
539,0,fakeactivity539,1531,559
540,3,fakeactivity540,1088,560
541,4,fakeactivity541,1601,561
542,8,fakeactivity542,800,562
543,5,fakeactivity543,1877,563
544,8,fakeactivity544,1500,564
545,1,fakeactivity545,1804,565
546,7,fakeactivity546,1210,566
547,2,fakeactivity547,660,567
548,2,fakeactivity548,1608,568
549,9,fakeactivity549,512,569
550,4,fakeactivity550,815,570
551,5,fakeactivity551,1636,571
552,7,fakeactivity552,530,572
553,7,fakeactivity553,431,573
554,4,fakeactivity554,1320,574
555,5,fakeactivity555,1209,575
556,1,fakeactivity556,1903,576
557,3,fakeactivity557,805,577
558,4,fakeactivity558,1374,578
559,6,fakeactivity559,991,579
560,4,fakeactivity560,1420,580
561,8,fakeactivity561,401,581
562,1,fakeactivity562,1316,582
563,7,fakeactivity563,764,583
564,6,fakeactivity564,664,584
565,6,fakeactivity565,812,585
566,8,fakeactivity566,1864,586
567,6,fakeactivity567,342,587
568,2,fakeactivity568,343,588
569,9,fakeactivity569,309,589
570,9,fakeactivity570,642,590
571,7,fakeactivity571,1620,591
572,4,fakeactivity572,1628,592
573,3,fakeactivity573,1897,593
574,1,fakeactivity574,1570,594
575,0,fakeactivity575,977,595
576,2,fakeactivity576,1181,596
577,3,fakeactivity577,274,597
578,8,fakeactivity578,1376,598
579,2,fakeactivity579,1089,599
580,9,fakeactivity580,982,600
581,2,fakeactivity581,1509,601
582,2,fakeactivity582,1660,602
583,0,fakeactivity583,911,603
584,9,fakeactivity584,1404,604
585,1,fakeactivity585,1055,605
586,9,fakeactivity586,794,606
587,5,fakeactivity587,1796,607
588,8,fakeactivity588,884,608
589,1,fakeactivity589,941,609
590,1,fakeactivity590,1256,610
591,6,fakeactivity591,1572,611
592,7,fakeactivity592,1440,612
593,0,fakeactivity593,1728,613
594,9,fakeactivity594,1989,614
595,1,fakeactivity595,293,615
596,0,fakeactivity596,1501,616
597,5,fakeactivity597,895,617
598,0,fakeactivity598,407,618
599,4,fakeactivity599,1118,619
600,1,fakeactivity600,584,620
601,5,fakeactivity601,547,621
602,9,fakeactivity602,896,622
603,9,fakeactivity603,951,623
604,0,fakeactivity604,1383,624
605,6,fakeactivity605,1088,625
606,3,fakeactivity606,1919,626
607,2,fakeactivity607,1092,627
608,5,fakeactivity608,1990,628
609,7,fakeactivity609,1297,629
610,8,fakeactivity610,512,630
611,5,fakeactivity611,790,631
612,1,fakeactivity612,1815,632
613,7,fakeactivity613,1725,633
614,6,fakeactivity614,1297,634
615,0,fakeactivity615,521,635
616,9,fakeactivity616,1037,636
617,5,fakeactivity617,494,637
618,3,fakeactivity618,1430,638
619,2,fakeactivity619,265,639
620,9,fakeactivity620,1211,640
621,4,fakeactivity621,1159,641
622,0,fakeactivity622,805,642
623,2,fakeactivity623,833,643
624,3,fakeactivity624,1434,644
625,9,fakeactivity625,408,645
626,4,fakeactivity626,1485,646
627,1,fakeactivity627,343,647
628,1,fakeactivity628,820,648
629,1,fakeactivity629,890,649
630,1,fakeactivity630,221,650
631,0,fakeactivity631,1949,651
632,1,fakeactivity632,890,652
633,7,fakeactivity633,785,653
634,5,fakeactivity634,1103,654
635,6,fakeactivity635,1177,655
636,6,fakeactivity636,466,656
637,5,fakeactivity637,1547,657
638,4,fakeactivity638,1771,658
639,1,fakeactivity639,246,659
640,2,fakeactivity640,646,660
641,0,fakeactivity641,1513,661
642,3,fakeactivity642,267,662
643,6,fakeactivity643,321,663
644,2,fakeactivity644,1226,664
645,8,fakeactivity645,1854,665
646,4,fakeactivity646,1901,666
647,8,fakeactivity647,1917,667
648,5,fakeactivity648,619,668
649,9,fakeactivity649,268,669
650,6,fakeactivity650,1549,670
651,5,fakeactivity651,1461,671
652,4,fakeactivity652,828,672
653,4,fakeactivity653,1965,673
654,4,fakeactivity654,277,674
655,4,fakeactivity655,663,675
656,1,fakeactivity656,784,676
657,8,fakeactivity657,1165,677
658,0,fakeactivity658,1110,678
659,5,fakeactivity659,745,679
660,3,fakeactivity660,1919,680
661,9,fakeactivity661,638,681
662,3,fakeactivity662,1356,682
663,8,fakeactivity663,1997,683
664,4,fakeactivity664,1198,684
665,5,fakeactivity665,1124,685
666,8,fakeactivity666,510,686
667,6,fakeactivity667,1494,687
668,6,fakeactivity668,892,688
669,3,fakeactivity669,665,689
670,4,fakeactivity670,1126,690
671,2,fakeactivity671,293,691
672,5,fakeactivity672,935,692
673,0,fakeactivity673,1982,693
674,9,fakeactivity674,1440,694
675,2,fakeactivity675,1759,695
676,4,fakeactivity676,646,696
677,3,fakeactivity677,1801,697
678,1,fakeactivity678,240,698
679,3,fakeactivity679,695,699
680,0,fakeactivity680,1181,700
681,2,fakeactivity681,570,701
682,5,fakeactivity682,1010,702
683,9,fakeactivity683,1695,703
684,9,fakeactivity684,1169,704
685,5,fakeactivity685,1785,705
686,2,fakeactivity686,1003,706
687,8,fakeactivity687,1854,707
688,0,fakeactivity688,1768,708
689,7,fakeactivity689,1543,709
690,4,fakeactivity690,300,710
691,7,fakeactivity691,1470,711
692,6,fakeactivity692,941,712
693,6,fakeactivity693,602,713
694,8,fakeactivity694,1293,714
695,8,fakeactivity695,457,715
696,0,fakeactivity696,1194,716
697,2,fakeactivity697,1458,717
698,7,fakeactivity698,739,718
699,6,fakeactivity699,1223,719
700,2,fakeactivity700,416,720
701,0,fakeactivity701,1047,721
702,5,fakeactivity702,658,722
703,2,fakeactivity703,1387,723
704,2,fakeactivity704,1798,724
705,5,fakeactivity705,799,725
706,4,fakeactivity706,1836,726
707,0,fakeactivity707,425,727
708,3,fakeactivity708,1036,728
709,1,fakeactivity709,235,729
710,1,fakeactivity710,510,730
711,9,fakeactivity711,976,731
712,1,fakeactivity712,709,732
713,3,fakeactivity713,741,733
714,2,fakeactivity714,1446,734
715,1,fakeactivity715,355,735
716,8,fakeactivity716,809,736
717,3,fakeactivity717,1035,737
718,1,fakeactivity718,496,738
719,2,fakeactivity719,507,739
720,5,fakeactivity720,390,740
721,2,fakeactivity721,1746,741
722,5,fakeactivity722,1652,742
723,8,fakeactivity723,993,743
724,8,fakeactivity724,524,744
725,3,fakeactivity725,1236,745
726,1,fakeactivity726,818,746
727,7,fakeactivity727,891,747
728,4,fakeactivity728,1357,748
729,2,fakeactivity729,732,749
730,6,fakeactivity730,1332,750
731,0,fakeactivity731,325,751
732,1,fakeactivity732,1693,752
733,5,fakeactivity733,1881,753
734,7,fakeactivity734,365,754
735,1,fakeactivity735,685,755
736,8,fakeactivity736,928,756
737,9,fakeactivity737,1986,757
738,4,fakeactivity738,1745,758
739,5,fakeactivity739,877,759
740,3,fakeactivity740,1187,760
741,0,fakeactivity741,904,761
742,0,fakeactivity742,875,762
743,0,fakeactivity743,342,763
744,8,fakeactivity744,1957,764
745,4,fakeactivity745,298,765
746,1,fakeactivity746,779,766
747,3,fakeactivity747,886,767
748,1,fakeactivity748,752,768
749,9,fakeactivity749,1114,769
750,4,fakeactivity750,921,770
751,8,fakeactivity751,615,771
752,3,fakeactivity752,1224,772
753,4,fakeactivity753,1055,773
754,4,fakeactivity754,693,774
755,0,fakeactivity755,1681,775
756,9,fakeactivity756,633,776
757,6,fakeactivity757,852,777
758,8,fakeactivity758,397,778
759,7,fakeactivity759,634,779
760,8,fakeactivity760,1080,780
761,8,fakeactivity761,1415,781
762,1,fakeactivity762,455,782
763,6,fakeactivity763,938,783
764,7,fakeactivity764,1351,784
765,5,fakeactivity765,905,785
766,0,fakeactivity766,898,786
767,1,fakeactivity767,657,787
768,4,fakeactivity768,815,788
769,7,fakeactivity769,1817,789
770,3,fakeactivity770,1649,790
771,6,fakeactivity771,1686,791
772,4,fakeactivity772,964,792
773,8,fakeactivity773,961,793
774,5,fakeactivity774,1240,794
775,6,fakeactivity775,639,795
776,4,fakeactivity776,628,796
777,5,fakeactivity777,311,797
778,5,fakeactivity778,857,798
779,1,fakeactivity779,1722,799
780,6,fakeactivity780,1679,800
781,6,fakeactivity781,1465,801
782,3,fakeactivity782,1236,802
783,9,fakeactivity783,1587,803
784,9,fakeactivity784,1753,804
785,3,fakeactivity785,525,805
786,9,fakeactivity786,313,806
787,4,fakeactivity787,1683,807
788,1,fakeactivity788,612,808
789,8,fakeactivity789,1559,809
790,8,fakeactivity790,266,810
791,6,fakeactivity791,539,811
792,6,fakeactivity792,215,812
793,1,fakeactivity793,1027,813
794,3,fakeactivity794,663,814
795,8,fakeactivity795,1481,815
796,1,fakeactivity796,496,816
797,9,fakeactivity797,683,817
798,5,fakeactivity798,1600,818
799,3,fakeactivity799,1579,819
800,0,fakeactivity800,1258,820
801,6,fakeactivity801,1895,821
802,9,fakeactivity802,1109,822
803,1,fakeactivity803,1778,823
804,4,fakeactivity804,406,824
805,9,fakeactivity805,1766,825
806,4,fakeactivity806,1437,826
807,0,fakeactivity807,756,827
808,9,fakeactivity808,658,828
809,3,fakeactivity809,1711,829
810,2,fakeactivity810,855,830
811,6,fakeactivity811,1396,831
812,5,fakeactivity812,1010,832
813,8,fakeactivity813,766,833
814,2,fakeactivity814,1974,834
815,9,fakeactivity815,1790,835
816,6,fakeactivity816,523,836
817,4,fakeactivity817,623,837
818,2,fakeactivity818,269,838
819,6,fakeactivity819,327,839
820,8,fakeactivity820,1572,840
821,6,fakeactivity821,614,841
822,3,fakeactivity822,932,842
823,5,fakeactivity823,1744,843
824,4,fakeactivity824,367,844
825,6,fakeactivity825,1158,845
826,0,fakeactivity826,1003,846
827,0,fakeactivity827,736,847
828,9,fakeactivity828,244,848
829,6,fakeactivity829,200,849
830,5,fakeactivity830,1609,850
831,1,fakeactivity831,1091,851
832,4,fakeactivity832,523,852
833,8,fakeactivity833,1378,853
834,8,fakeactivity834,1572,854
835,3,fakeactivity835,968,855
836,2,fakeactivity836,970,856
837,7,fakeactivity837,1858,857
838,5,fakeactivity838,1213,858
839,9,fakeactivity839,350,859
840,6,fakeactivity840,555,860
841,3,fakeactivity841,785,861
842,1,fakeactivity842,1887,862
843,1,fakeactivity843,1468,863
844,4,fakeactivity844,822,864
845,5,fakeactivity845,1210,865
846,3,fakeactivity846,1579,866
847,7,fakeactivity847,902,867
848,4,fakeactivity848,1272,868
849,0,fakeactivity849,1679,869
850,7,fakeactivity850,1350,870
851,5,fakeactivity851,242,871
852,8,fakeactivity852,1473,872
853,4,fakeactivity853,1738,873
854,9,fakeactivity854,1335,874
855,4,fakeactivity855,1920,875
856,3,fakeactivity856,796,876
857,5,fakeactivity857,340,877
858,5,fakeactivity858,625,878
859,6,fakeactivity859,763,879
860,7,fakeactivity860,1368,880
861,7,fakeactivity861,1181,881
862,6,fakeactivity862,676,882
863,7,fakeactivity863,293,883
864,6,fakeactivity864,1799,884
865,8,fakeactivity865,1257,885
